id,restaurant_id,customer_id,order_value,delivery_time_minutes,rating,nps_score,created_at,Data,Hora,dia_da_semana,hora_minutos,dia_da_semana_text
dcce0626-0442-46a7-a75e-3e4872dac729,b05df86d-4322-49d6-9e92-9f82f27671fb,ac52d038-7bbf-4575-98d3-2ce85c519115,61.51,6.72,4,70.66,2024-01-07 19:22:45,2024-01-07,19:22:45,0,1162.75,Domingo
0d31dc2d-2782-492b-9069-0c1dbea25b76,f3498ba9-3ea5-4426-b51c-154ee764912d,e6c2f64f-75a6-4140-b1cf-9627415b67f3,47.05,37.96,3,58.67,2025-12-24 05:32:29,2025-12-24,05:32:29,3,332.48,Quarta-feira
0d6a520b-9b09-4a5c-93d1-6a38aa3d8ccc,8ad525c9-f44f-4678-9547-c13aff959bc8,ce079f4d-c434-429d-9075-7297e46c56cb,74.59,32.36,5,100.0,2024-09-28 15:35:23,2024-09-28,15:35:23,6,935.38,Sábado
cd7c720d-5467-4d1b-b5fa-4d6f1c4104d8,bea5c235-633e-40d7-a84b-07e653d5d52d,b89bf292-98e0-42ff-9d67-e388d8e9ab1f,28.65,4.0,3,51.81,2024-05-28 14:43:43,2024-05-28,14:43:43,2,883.72,Terça-feira
3ff8087d-41b5-455c-9d74-56f67564b69b,a24658ef-c13d-4dfb-8330-f8123d6ed28f,148e17e8-989b-44e1-9f7b-7617713695cc,53.16,41.82,2,45.53,2025-09-10 05:54:04,2025-09-10,05:54:04,3,354.07,Quarta-feira
22324e19-c56b-437f-b988-cde8438fdf42,ba756995-7609-44f9-9718-c9942b1cbef7,c7154dfc-9f67-49be-bc81-5c6acf5f3418,196.54,34.91,2,39.81,2025-08-27 21:05:46,2025-08-27,21:05:46,3,1265.77,Quarta-feira
516bb41b-75fe-4467-a6aa-8fec16b45a0e,7a101476-86d7-4721-8651-337f81ea7f50,6f4aa424-a121-4e7b-a6c9-a6a54e60157a,132.02,45.91,1,15.59,2024-10-19 22:01:44,2024-10-19,22:01:44,6,1321.73,Sábado
36c58bb0-ea1e-4986-81d2-0387ffd0a51e,f2f034d2-6701-4b39-bb1a-66aa09de57b1,75996e09-4236-44ad-83d5-bdf52e186d89,74.62,41.54,3,68.26,2025-02-28 05:54:35,2025-02-28,05:54:35,5,354.58,Sexta-feira
15329d62-3ffa-4bb0-bcbf-1f5ef3094f4b,e0fadf65-3d55-40fb-97c1-97b97dc670e3,255d7e7a-0697-42c4-b34f-1d72d1e3726f,95.69,37.14,2,32.95,2025-08-28 13:56:24,2025-08-28,13:56:24,4,836.4,Quinta-feira
866ebff9-5ca0-401c-8052-af5b70fa9451,8df5c49c-c11f-4829-ae06-94a15b87013a,63c06b33-e98d-4b03-9724-88e112addb7c,45.43,52.41,1,4.59,2025-02-01 11:14:09,2025-02-01,11:14:09,6,674.15,Sábado
6d4cb12b-a3de-4244-bf70-2f5c6bde16ba,90fdc2e7-1e7b-4661-a982-81fc7e18fceb,3535ea61-5853-4237-8597-fb5a732cd9a2,124.77,29.08,4,79.91,2024-08-13 07:13:14,2024-08-13,07:13:14,2,433.23,Terça-feira
4fff83fd-46ea-44e9-a2d3-c64c11cdd6bc,492274db-116c-4edc-a8e3-cfb06e389919,4dfd5aa4-ff26-48ff-94fe-8f30a9f16d2f,75.33,10.1,2,29.13,2025-04-25 16:21:17,2025-04-25,16:21:17,5,981.28,Sexta-feira
1797298c-57cd-4ad9-bb5c-0ed6e435aec4,6d09dbba-268c-4e0c-83cc-3dabee29deeb,f61a5c23-9a49-4de3-bd19-5bf050554615,76.75,10.72,5,100.0,2024-04-21 16:26:22,2024-04-21,16:26:22,0,986.37,Domingo
2fa0f621-ba3f-4ec5-8bc9-bbcd05349b2f,f613e639-ddf5-432a-8a04-01e5f06e5d2c,0fad0e97-a18d-43c3-9073-7c3de7210f40,63.71,4.0,5,100.0,2024-05-19 10:47:46,2024-05-19,10:47:46,0,647.77,Domingo
d0d19802-74bb-4eed-8b51-4da915068df2,6b0f9353-9627-4949-89e6-18901fcf9d2a,13f515bc-0789-4e02-a738-a0f5146eebc2,47.22,38.41,1,1.5,2025-07-31 07:04:12,2025-07-31,07:04:12,4,424.2,Quinta-feira
9950dd40-dfea-4d3a-9001-9bedf795ad7b,e22cc9ab-d151-45b7-b676-ca673ae92996,25317564-d01b-43c9-bdff-7f6ce105d539,47.3,23.42,5,98.39,2024-12-25 12:03:09,2024-12-25,12:03:09,3,723.15,Quarta-feira
c944a125-1d88-43a4-ae8f-a955465d171d,600fc499-ed97-49df-b240-9da602111ea5,2f782e73-1dc3-4534-ab64-eda4f23ac103,70.81,64.34,2,30.83,2025-03-08 21:12:51,2025-03-08,21:12:51,6,1272.85,Sábado
297e2e72-b2a2-4a17-9276-52697f9556ff,a0c71dd7-2da9-4a68-8c27-940ff5e5abd1,6d48ab95-b388-44cf-99f4-ee1719513ca5,76.22,43.43,2,32.14,2025-11-28 07:15:10,2025-11-28,07:15:10,5,435.17,Sexta-feira
9167cb9f-e3b9-4cd3-a693-029ed20f788e,7cb85874-35fe-4e04-bec8-3a25ba8a7849,4fa4f43d-a48f-4e29-bbf7-7771e7d94758,91.07,44.64,2,42.69,2025-09-19 04:27:28,2025-09-19,04:27:28,5,267.47,Sexta-feira
6f3dc16c-95d2-42e9-be7b-0376494946d8,8f38a976-6150-455d-b000-3c18d2f3cbf9,acfba928-61e8-4d91-ac2e-1232bc957d7e,61.99,36.69,2,32.73,2024-05-22 11:52:13,2024-05-22,11:52:13,3,712.22,Quarta-feira
29816cf3-b801-4a3c-9f50-5dd2d750946b,3ee66d00-53f3-400d-a78f-d21e7aa22b8c,1fc010de-da75-41e7-bdcc-8a3a19674d3f,67.16,21.1,4,89.06,2025-05-29 03:58:21,2025-05-29,03:58:21,4,238.35,Quinta-feira
44aa30ab-bf9a-48dd-a083-70c5897a3f1f,23d88392-1ad1-456f-bf1e-a002088284a9,599fe594-1b6d-47a1-8b11-ec95bdaf86e3,57.14,10.37,4,70.27,2025-03-30 02:07:26,2025-03-30,02:07:26,0,127.43,Domingo
ebdc3a40-e7d3-4259-be24-09a932ef2606,f4fe0d0f-2ce3-4078-8dcf-94fb0716d6f0,300613f2-7e3e-4fb8-a13f-1de86431d2c0,86.95,26.95,2,46.19,2025-12-09 16:47:16,2025-12-09,16:47:16,2,1007.27,Terça-feira
487ed05e-a77e-4533-b699-01ec103b78da,9ae34b57-58c1-4732-b337-b727c35f9673,401cdffb-4748-4fab-bf39-1ae1ba761383,149.06,40.27,1,23.53,2024-02-21 18:07:23,2024-02-21,18:07:23,3,1087.38,Quarta-feira
785785fe-c513-4346-b857-5571cf89239c,4e9931a6-6ad6-4f43-af0b-e8f2d3df813b,99770db9-da16-4234-b8b7-8f2625aa3f5d,95.14,28.67,5,100.0,2024-03-12 11:56:52,2024-03-12,11:56:52,2,716.87,Terça-feira
f5dceb0e-bf96-43ee-805d-866ae8e33203,5d5321c9-9823-4515-a794-8679a8fcc3d8,4abb1f9d-2412-4e8a-9ccc-7c780ff6cf86,34.81,31.04,4,70.15,2024-10-17 04:44:23,2024-10-17,04:44:23,4,284.38,Quinta-feira
e16aea27-d26b-4f9c-8344-1b6f7fe1fb26,70fd2944-9927-4d7e-8b81-0f0893dcfa94,54576a68-bb77-4f60-81ca-ecda3fb9d0fd,89.06,29.09,5,100.0,2025-08-24 15:11:04,2025-08-24,15:11:04,0,911.07,Domingo
d0189299-2afb-41fe-b076-8705ecd7987c,abbd497b-ada4-4648-afe5-70e676ef7471,d62e4ddf-9387-46ae-ae08-c451186f1ff2,15.58,4.0,5,93.87,2024-07-09 21:05:36,2024-07-09,21:05:36,2,1265.6,Terça-feira
3007b9fb-f830-4986-8d0b-4a54b33fdc80,f5f8c6ef-a6fb-4b43-8dc5-31145044b5f6,591ff19b-1894-48a9-8a2b-2ba5df736639,35.92,26.46,5,100.0,2025-03-28 20:53:35,2025-03-28,20:53:35,5,1253.58,Sexta-feira
bd59dff5-7c10-4286-a79b-eb77345c81ee,aaceb46b-a921-49c1-ba0c-b52b058351a8,768c040e-cdb4-45b3-92df-329323bf72d4,102.91,19.16,5,100.0,2025-05-18 07:12:30,2025-05-18,07:12:30,0,432.5,Domingo
c3718a20-3be7-44a0-aea8-426a962226ad,0ae2b7f0-30c0-4959-94d7-4b767b495bea,d22519a8-8fff-4ae8-b215-1264b580a1aa,65.94,9.79,2,47.49,2024-06-24 10:26:33,2024-06-24,10:26:33,1,626.55,Segunda-feira
813c6258-b0bf-4cb2-8864-efb2138e06d5,7508cfab-3b42-4bd5-b347-6af146bdeb90,c9669760-c034-47c1-b145-09fe1443a0bc,191.24,24.77,2,45.05,2024-05-07 16:35:39,2024-05-07,16:35:39,2,995.65,Terça-feira
32dd4242-2fd0-45d7-8d02-b50d735449d6,baf0ab3a-c1b7-4b67-989e-bbf6ef14f4ff,c8d5a49a-5665-4593-a937-d93b7278ccec,69.76,41.39,3,54.8,2025-12-13 09:35:20,2025-12-13,09:35:20,6,575.33,Sábado
9642d8da-a687-4572-8b4c-8d04d86dbd4b,a399532a-df8f-43a6-9e23-34911bea8173,b25d13cb-992d-404f-bd59-ee4bcd7e6193,97.99,8.31,3,63.56,2025-06-25 08:25:48,2025-06-25,08:25:48,3,505.8,Quarta-feira
eb049128-fde1-4942-95dc-7c807a0ad727,cd136cd0-5210-4394-b3db-933dab92a2a6,90eaaeb4-f2c6-413a-a79d-533d5112deec,51.18,41.05,1,9.18,2025-02-24 20:18:14,2025-02-24,20:18:14,1,1218.23,Segunda-feira
4ebd11ea-83e4-4e50-9f57-d6cbd96da096,714f2167-3cf2-4fac-8a50-31ef3af8a86c,dcc338f2-b8b6-4568-b9d3-ea3e26ae3718,147.68,51.44,1,17.16,2025-08-09 01:46:02,2025-08-09,01:46:02,6,106.03,Sábado
5b768eca-e65e-4e38-9a88-434d507ae8d2,38bccef5-3135-40c9-8f52-165c33950f93,43167a15-d898-4aab-aba7-0f7d23ef8329,163.24,17.29,5,93.6,2025-12-03 19:49:53,2025-12-03,19:49:53,3,1189.88,Quarta-feira
9beb750a-2664-458b-8113-ac7822a345a5,f181f4b7-a59e-46e2-8ee9-a452a6f0e3be,ee2cc6fe-9ebd-423e-8c40-3b9a108f4f7b,149.66,38.1,4,70.93,2025-05-16 18:26:00,2025-05-16,18:26:00,5,1106.0,Sexta-feira
f97db1da-0878-4fd1-be11-16a0c0a8387a,bd6d266e-0825-429d-96e1-fd916dc005bd,e17493c1-b824-441f-8d26-f247ea701a88,194.21,19.24,2,32.53,2024-10-21 04:27:54,2024-10-21,04:27:54,1,267.9,Segunda-feira
bacfd065-45fb-4850-9921-ce27582368ec,c87c4701-451d-41a2-badb-10ff9d786bc3,bb09bf8d-858b-450e-8861-cea5d71fcbfe,134.65,22.1,2,32.59,2024-11-27 15:42:10,2024-11-27,15:42:10,3,942.17,Quarta-feira
ee707e05-677a-4d4f-8ec5-84d90ae4f7ba,63d2636c-7c57-4e41-bf08-fbc437bbae36,5cdc1fc4-c893-4577-aba1-9ba42d346ce6,130.55,61.37,2,25.02,2025-10-19 01:23:15,2025-10-19,01:23:15,0,83.25,Domingo
974978da-79eb-4b40-8a4a-b4ee20675d73,60a313c3-d5b0-42d3-be76-ab7a1f095f06,71a17860-49d1-42a9-872f-88906c9b8d87,73.09,41.67,3,52.33,2024-11-23 15:26:07,2024-11-23,15:26:07,6,926.12,Sábado
7cd867de-9ea4-4d7c-b360-b4028e7fd90f,ddef1f07-a7a7-43ac-b2ad-43cae2317291,f64c3b69-983d-4095-bd01-02b697a39f38,45.67,48.85,3,63.38,2025-07-12 19:21:22,2025-07-12,19:21:22,6,1161.37,Sábado
801fa13e-656a-46c1-838f-a34535ea26f6,ce7771ff-a846-469c-b89e-86d720259570,65cc0704-f5b2-43d9-ba2a-328566608f90,64.97,15.32,3,60.96,2024-12-30 17:23:54,2024-12-30,17:23:54,1,1043.9,Segunda-feira
bd258c1d-5936-48d7-a9d2-592f3a82311e,51bb0d00-aa86-4fea-8b59-91e1323f56f5,1ccf64e3-70a1-4017-8457-0a447ea53386,59.86,52.57,2,34.12,2024-12-31 01:34:36,2024-12-31,01:34:36,2,94.6,Terça-feira
e8aa2d0c-8d5d-4b9a-b0ac-c638f8f76d7f,86808d33-b5ac-4b01-b509-6b1aaab9e68a,2b9866a2-cef8-4a94-a960-71c4ee517c13,35.0,30.18,5,100.0,2025-05-09 00:33:47,2025-05-09,00:33:47,5,33.78,Sexta-feira
9d95404c-496f-42a1-8812-9a45bd1beff4,b807c4aa-d113-41bd-9987-a6685b87ba93,993e5671-b473-4bef-b84c-64aeaadf7701,314.13,6.49,4,80.65,2025-12-10 17:08:26,2025-12-10,17:08:26,3,1028.43,Quarta-feira
7e2a4af4-1d81-4809-9652-0606a54d1f34,bf7ce31d-c74e-40ca-a097-6480ae25187f,8bce195b-9400-4876-bcdf-c980a1a71b90,119.29,38.44,5,100.0,2025-12-27 00:18:18,2025-12-27,00:18:18,6,18.3,Sábado
4a29ac76-b529-49bd-9c46-b8d85283f4fc,0c5d4e5a-3fc5-418e-a438-8e7f066aab80,12019597-19f5-49bb-8d0f-25ad2711fd45,40.68,27.95,4,85.65,2024-10-15 11:50:30,2024-10-15,11:50:30,2,710.5,Terça-feira
4cd1b708-6c91-43c2-b309-d2df573da093,e52831e4-c160-4cd6-b97d-49b5f37116a5,d4d45e78-191c-498b-a2cc-b6d0d7e8783a,255.67,50.98,5,100.0,2025-09-05 12:38:06,2025-09-05,12:38:06,5,758.1,Sexta-feira
5bf97019-f174-4713-9d97-61a94ff8421d,89188d68-843d-4f45-9806-de5bba1896a8,5bbddc35-d6a2-47a3-a443-4b9eaf033211,130.33,30.94,1,-4.7,2025-11-25 20:29:59,2025-11-25,20:29:59,2,1229.98,Terça-feira
5bf8679e-d337-43b3-84f5-0d6165c275ff,ce50fafe-edd3-4f25-9818-48d6dfc6e813,4575b0d0-63db-4dab-b5d7-7791b1c68aca,234.13,31.91,4,89.34,2024-07-12 23:09:52,2024-07-12,23:09:52,5,1389.87,Sexta-feira
4871218f-9ebc-46f1-9244-f3b1400c5256,f3729fa7-b295-42e2-a941-3e7620e4150c,bd0688fa-0f4f-425b-aad9-d7aeee0b8fbb,60.53,74.31,3,62.55,2024-05-31 00:38:40,2024-05-31,00:38:40,5,38.67,Sexta-feira
c06be5db-db94-4729-837c-53d8ccba2cf5,565d62a8-4922-42af-a75a-615a1444fc0d,9facacaf-86a0-4057-8480-ecb6633f0fc8,92.45,49.36,3,53.91,2025-10-17 10:09:27,2025-10-17,10:09:27,5,609.45,Sexta-feira
7b24f9b3-f6ed-487a-8da3-b32e5927c585,afeb9bfb-1879-456d-8839-5662427daf59,cc2dec6f-a79d-4312-b447-60e87aa46917,77.39,50.19,2,48.17,2024-09-28 17:11:44,2024-09-28,17:11:44,6,1031.73,Sábado
deb5354c-6177-4884-be2b-78f9e183b40f,ac5506a3-935d-463f-afb6-bf8e86531857,7224f2fa-96c7-42a3-ab6d-56a4aee54c2a,103.14,44.42,2,43.73,2025-07-01 08:58:16,2025-07-01,08:58:16,2,538.27,Terça-feira
86ec8527-dc88-4198-a139-feaa76036eeb,f82e419e-b4b9-4527-a1b8-1669d1bc21b9,27fad0f4-4c55-4a10-8082-7422a6ded8ef,117.11,60.02,2,38.74,2024-12-12 22:24:22,2024-12-12,22:24:22,4,1344.37,Quinta-feira
f37efe99-5506-4e1a-9442-e0ae43a77755,e6535fc3-7547-4eb4-9338-345a4b8111a4,7edc1464-d218-4ed2-9114-c6978831b62d,56.79,65.65,1,1.93,2025-06-13 05:06:26,2025-06-13,05:06:26,5,306.43,Sexta-feira
b4d52182-f741-4de8-b27d-872edd18bb66,f4ac79a2-fd05-4c89-836f-14703cb4ea30,afff908e-ff5c-4e61-bfe3-2ee1e44c59f2,138.18,41.83,2,28.54,2025-01-09 23:33:50,2025-01-09,23:33:50,4,1413.83,Quinta-feira
cd569454-7c40-431a-8de8-09fb66525ed7,4a818895-60a9-48cf-92ee-2bf128778fd7,ab9c1d28-63e8-4878-bdd1-a607657c5a6d,37.59,4.0,3,60.94,2024-11-26 02:54:14,2024-11-26,02:54:14,2,174.23,Terça-feira
f674db7c-5feb-4b2d-8f2c-f5a3c52f345a,4d03ab8e-fa14-4da8-a753-809720a3518b,d225068c-41fa-486d-b8fd-48390d47e936,152.79,27.34,1,14.58,2024-08-01 01:16:38,2024-08-01,01:16:38,4,76.63,Quinta-feira
6f3e89d2-b616-4f76-851b-cb831ac129ec,baa83aa8-ab84-48c7-bf69-c332355fbd0e,276861c0-19e1-4d75-b934-ca3969e22553,204.33,4.0,3,61.36,2024-04-22 15:56:41,2024-04-22,15:56:41,1,956.68,Segunda-feira
d91f8afd-eb0c-4751-b8b7-756bd868b8d7,745ede90-8b9a-468d-a60d-43749677caf6,80b0b084-b5a8-47e3-a447-81488bba6806,326.54,10.98,5,98.61,2025-12-06 16:15:43,2025-12-06,16:15:43,6,975.72,Sábado
86ca19c9-cc57-43c3-88d5-422213f317ee,62eb9246-a8b3-43a8-899e-762d9fc6409d,dbe7c163-bc22-4016-9027-ab5e10abbadd,67.26,48.56,1,-2.29,2024-04-19 03:02:44,2024-04-19,03:02:44,5,182.73,Sexta-feira
dde38f6b-2b3d-4a9c-9877-549c384973a5,49ce1b66-444b-4ca1-bbd1-714cbcf6f94c,0f4cc528-3717-485f-b2c6-36e50112a5dc,80.19,5.76,4,80.55,2024-08-04 13:49:40,2024-08-04,13:49:40,0,829.67,Domingo
f3b49e80-d339-4b20-94f1-c7d5d3ca12f2,5cc7bfa6-3801-4bb8-baad-7741a1c61678,c0efb0a9-fe30-4f77-8291-115661ae9f30,215.2,61.85,2,25.16,2024-02-05 10:14:14,2024-02-05,10:14:14,1,614.23,Segunda-feira
cf8ff446-3169-468d-924c-2f11f19ad529,c4114fa1-4755-4475-a137-e1076c5b5a18,4d522bd8-8c91-4794-9786-98f800463995,84.97,37.28,1,-15.14,2024-10-26 03:10:15,2024-10-26,03:10:15,6,190.25,Sábado
8be1bb89-dbf9-490c-946e-63aeadd384a7,2a553b35-2437-43c1-8391-e2070d2a06be,f0771068-3ba5-4770-b58e-40c134657731,151.48,23.72,5,100.0,2024-11-01 07:15:18,2024-11-01,07:15:18,5,435.3,Sexta-feira
af5d1717-1565-480e-accc-7de1532a0d22,401ff9b1-ddb8-4b9e-8acc-ed98b0413bd6,7d438360-60fa-4cb8-a516-d28472f0637b,207.98,14.99,5,99.94,2024-04-01 04:27:41,2024-04-01,04:27:41,1,267.68,Segunda-feira
77270aac-b48b-4c5c-9896-df27dfa05dd0,0e3f44ba-d5c2-4e36-86a9-b871be0e4d18,023aa1e9-52e3-4364-a482-d5b1da1cfa9e,129.1,7.51,5,100.0,2024-05-05 13:23:04,2024-05-05,13:23:04,0,803.07,Domingo
15c89233-41fc-4847-9d53-65714c9814dc,14041969-45df-4cc8-8a7d-b6344362469b,b8df0f8b-b745-4add-b0ed-f3d4b8946ef2,179.75,18.1,5,97.24,2025-10-18 13:12:46,2025-10-18,13:12:46,6,792.77,Sábado
ad98bc18-fa13-4cbc-bc4f-c541e05ec5a2,90164636-fe44-4aad-b51e-b1288f7b1fe3,c9cf710a-98f3-4a19-a839-57f46a134158,87.95,19.99,3,63.43,2025-07-29 23:07:36,2025-07-29,23:07:36,2,1387.6,Terça-feira
721d0897-af37-463d-97f8-6befb802c785,d6149c80-3f0c-4cee-a982-39c40f8262fa,cc6d656c-c368-4a3a-b511-47499f859d87,114.32,31.72,5,100.0,2024-03-23 14:58:35,2024-03-23,14:58:35,6,898.58,Sábado
6f62d20e-c498-46e9-a3c7-dbc4766d9bd6,f54ad59b-e24d-4c86-9851-4d324826bfd7,4d7e4f66-753d-4706-a1a0-8b9d6daffe88,78.22,64.09,1,5.23,2025-06-20 03:53:11,2025-06-20,03:53:11,5,233.18,Sexta-feira
0050ec99-cf4e-40fe-aa7f-01553c70a28d,d3a1b18d-b7f9-4ef7-ab69-1b89ade8d59d,a84db1ba-7416-4613-b22e-9631a36c3b48,45.01,20.66,2,34.01,2024-04-14 16:36:18,2024-04-14,16:36:18,0,996.3,Domingo
3090a410-790f-48e6-a832-0040500987f8,ed21eeb1-8177-4e2a-bd5d-b8f6055c241a,5a0b1d2e-db12-4ba4-918e-5b06368565f9,111.13,7.07,4,74.68,2024-02-13 22:33:04,2024-02-13,22:33:04,2,1353.07,Terça-feira
aef74032-46a4-4a2c-8149-8d29c8e985f6,24f9939c-1dea-4762-88dc-ba08949feea5,d5cbf010-208d-4350-979e-c9aff252a48b,48.03,17.42,5,100.0,2024-02-08 20:45:04,2024-02-08,20:45:04,4,1245.07,Quinta-feira
c0f2eaa4-5710-4445-832d-5626398caf41,3ca14534-563e-4fa1-9186-2793d41fb479,08ba8af0-7e6c-409a-b752-328e9545ab6c,29.24,55.49,1,3.96,2024-03-23 11:54:23,2024-03-23,11:54:23,6,714.38,Sábado
30820747-8509-4d60-8f2f-2101a0ff0551,b22fd724-94e1-4b7a-803e-124d4e2bd9f8,434054b7-0f66-4ba0-8202-43d8916dc38a,53.98,63.55,1,-5.75,2025-06-21 11:36:49,2025-06-21,11:36:49,6,696.82,Sábado
930961e2-bca4-40b4-8282-6a3721418107,5904dd51-a7fb-41b1-9318-d252d4593d24,2f197c8d-df7c-4517-af8b-1e9da5fdaf6d,31.32,39.57,2,25.23,2024-07-27 10:21:24,2024-07-27,10:21:24,6,621.4,Sábado
12d188a4-e548-4dbe-b109-3c5794f1c688,1aa4942e-e006-4501-b7ac-b08a9bb25900,4f28e684-89f7-486d-9764-4b70e6c45439,115.45,16.08,5,100.0,2024-06-17 18:32:38,2024-06-17,18:32:38,1,1112.63,Segunda-feira
70d9c7f7-6a33-4537-8941-80af8258b0c2,a367abaf-7c75-4df3-b8e5-2045839827db,8d243961-4ab4-49d7-9be2-da2b53aa59d1,69.95,40.26,2,37.97,2024-04-02 20:54:09,2024-04-02,20:54:09,2,1254.15,Terça-feira
1a01f681-a54c-4295-92b4-c93cdaaf3b9d,f11dd554-b9d7-4f1d-ba9c-774af1a7f1dd,49f38952-cdc8-411b-8e02-96a37a4b4deb,76.58,11.84,1,19.02,2024-12-12 22:53:33,2024-12-12,22:53:33,4,1373.55,Quinta-feira
351c9c6a-4569-47e1-a074-31779184e04c,dc2d65bb-8b31-4116-9948-85d4ffd4b255,3e7b4bab-d7d0-4c32-b3b4-e0c1cbe26f09,115.18,43.71,2,47.13,2025-08-06 07:13:49,2025-08-06,07:13:49,3,433.82,Quarta-feira
45aefa5f-37b6-463c-aa08-c8f235bae8a2,34c93549-f1f5-4609-a10e-ed903e6bc9f2,e6d27c48-070c-4665-9456-f385fded7bb9,99.02,19.58,4,82.08,2025-09-12 00:02:13,2025-09-12,00:02:13,5,2.22,Sexta-feira
fb98f5be-436b-4c62-9352-43dec0185414,f77d9e84-6355-483d-8dd5-4e940a71d91c,17ee1c8c-6989-4a67-8733-45b9630acf18,105.42,22.58,5,100.0,2024-03-14 03:39:38,2024-03-14,03:39:38,4,219.63,Quinta-feira
0e9b576b-fc2e-4106-a1c2-cc8ec1153ea1,cddf0cec-f7bc-467c-88cb-9b7c3a292720,4c0ca7ed-7600-488d-ad7a-77440a362822,58.04,59.02,1,-12.24,2025-01-23 08:32:33,2025-01-23,08:32:33,4,512.55,Quinta-feira
9bb43071-0e0e-4704-99aa-a54fe486c7ac,a3bd4169-7cbc-4499-8419-fa92666ffc33,327888e3-7f6c-4f0c-a1cc-6a3aba99fc5d,77.37,18.99,2,43.82,2024-03-17 00:10:11,2024-03-17,00:10:11,0,10.18,Domingo
486f9ea6-97f8-4e00-b6a9-ce1ee9988e95,1da81070-9465-44ed-9cf3-135a7095d3a2,680c1ecc-c79f-4bfe-ac03-a96ee64a1012,140.82,4.0,5,93.99,2025-11-17 18:41:34,2025-11-17,18:41:34,1,1121.57,Segunda-feira
9abfae71-6155-4f2d-8d60-2f3cc05d204c,ef9ec4eb-f5bd-4c9e-a9d1-ca89add0e647,c3f8d35d-e047-4cb8-a3ec-9beb70cd0ded,134.32,48.21,1,-8.09,2025-02-23 20:30:36,2025-02-23,20:30:36,0,1230.6,Domingo
e7d0d944-af37-47b8-bf0b-8f3b39c111b5,b0dc5068-23f7-4a7b-9def-9b216e289651,8d982f2c-ca79-42f9-85ad-09379a18a612,121.41,19.44,3,51.8,2024-01-02 20:08:08,2024-01-02,20:08:08,2,1208.13,Terça-feira
ecb69add-1054-406b-8bd9-ce9566296d47,6bb8731e-a2e2-4d80-8a8d-947b05680139,973f2c3c-a7ca-4076-bc38-0ef0491f6360,109.53,9.09,4,77.83,2025-10-26 04:37:43,2025-10-26,04:37:43,0,277.72,Domingo
b750507a-5c79-4fac-ae4e-75cde1ea12f8,f1f52007-7fe2-4e6c-a237-27693f83097b,27f19e71-8912-4f33-aa7d-7b0398bbdeb3,154.41,4.0,3,51.64,2025-12-15 09:09:16,2025-12-15,09:09:16,1,549.27,Segunda-feira
b01e1fd0-c3eb-46b5-b8ba-360c08c591c5,cc43c4f3-b516-40fe-a503-4f6afd75bbfd,161be114-883c-46ce-b5c1-b5a88d1c13e6,102.75,30.67,2,25.75,2024-07-17 09:54:11,2024-07-17,09:54:11,3,594.18,Quarta-feira
98cda1d4-393c-483a-9806-adcbf15a10e8,fa9b71ad-3de8-403a-b29e-03e32d6217e6,3425161b-fe39-4282-9cda-e58cf9d57871,71.96,19.94,5,95.6,2024-12-26 04:43:50,2024-12-26,04:43:50,4,283.83,Quinta-feira
fa5908e6-649f-402d-a856-a2b7f3e4716a,1c6891e7-cb96-4d57-8949-a374160d5707,187fdaa3-a481-47ec-b57f-e692b245bb66,81.43,4.0,5,100.0,2025-09-30 15:43:26,2025-09-30,15:43:26,2,943.43,Terça-feira
45d75b31-b75b-4dfc-ba37-7c26d0381ed7,f71648dd-5915-49eb-984e-1d26ec40a93c,a52e0583-f77c-49fd-82f3-5911b7929504,41.08,10.91,2,37.71,2025-07-26 15:35:46,2025-07-26,15:35:46,6,935.77,Sábado
b319ed75-a0c3-40a0-b1ba-7fcc304b3d82,7f17d7e0-1a30-48ac-a73a-c49e46b2ce47,738de705-a6cb-40ad-bf69-39fc6af5563f,70.78,39.98,4,76.77,2024-01-07 19:36:01,2024-01-07,19:36:01,0,1176.02,Domingo
57156a72-5057-4282-a9f2-d9d9c514f122,b6361cc9-994f-4467-8e35-14a57571c784,ee5b174c-5e60-44cd-a795-e1808a9c7789,47.91,4.0,5,100.0,2024-04-03 19:42:16,2024-04-03,19:42:16,3,1182.27,Quarta-feira
e94a8137-10e1-4a29-87c1-2245794aa26c,77bc9d7e-cf89-409c-86bb-a08c40b04bb9,4c97cce3-4d08-4e70-b5ad-15e43a36b39b,65.26,52.39,1,22.52,2024-05-13 07:16:04,2024-05-13,07:16:04,1,436.07,Segunda-feira
e894e921-cc41-4e00-b795-6d9dcd2ac2ab,e904f200-7787-463a-829e-a9c5ec693252,dbf18c0e-a118-456a-a683-ddda8f9196da,59.9,83.52,1,-21.92,2025-11-22 05:44:56,2025-11-22,05:44:56,6,344.93,Sábado
1130b15e-20d7-4d72-9ad3-cea1ff41dbae,6893a756-b963-44ea-b480-7c9f658eae7a,80a61ab0-93ef-43c3-83da-6a4c1326cfc9,46.15,44.2,1,19.71,2025-12-05 10:58:39,2025-12-05,10:58:39,5,658.65,Sexta-feira
f410b4ba-8d09-42f8-9f45-dc6f6e602b07,b8a8b61f-8f7d-4703-a0ef-e44e4ca6abbe,df30f80f-8c06-4914-9ca7-e770a0809885,43.03,37.44,1,15.36,2024-10-08 02:42:17,2024-10-08,02:42:17,2,162.28,Terça-feira
